Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Request day,Time Slot
46,Airport,,No Cars Available,2016-07-11 03:16:00,,3,Monday,Late Night
49,Airport,,No Cars Available,2016-07-11 03:29:00,,3,Monday,Late Night
52,City,,No Cars Available,2016-07-11 03:30:00,,3,Monday,Late Night
54,City,,No Cars Available,2016-07-11 03:34:00,,3,Monday,Late Night
55,Airport,,No Cars Available,2016-07-11 03:41:00,,3,Monday,Late Night
57,City,,No Cars Available,2016-07-11 03:52:00,,3,Monday,Late Night
59,City,,No Cars Available,2016-07-11 03:58:00,,3,Monday,Late Night
56,City,,No Cars Available,2016-07-11 03:58:00,,3,Monday,Late Night
58,Airport,,No Cars Available,2016-07-11 04:03:00,,4,Monday,Late Night
61,Airport,,No Cars Available,2016-07-11 04:05:00,,4,Monday,Late Night
62,Airport,,No Cars Available,2016-07-11 04:10:00,,4,Monday,Late Night
63,Airport,,No Cars Available,2016-07-11 04:17:00,,4,Monday,Late Night
65,Airport,,No Cars Available,2016-07-11 04:23:00,,4,Monday,Late Night
67,Airport,,No Cars Available,2016-07-11 04:24:00,,4,Monday,Late Night
69,Airport,,No Cars Available,2016-07-11 04:27:00,,4,Monday,Late Night
68,Airport,,No Cars Available,2016-07-11 04:27:00,,4,Monday,Late Night
72,City,,No Cars Available,2016-07-11 04:36:00,,4,Monday,Late Night
73,Airport,,No Cars Available,2016-07-11 04:36:00,,4,Monday,Late Night
71,City,,No Cars Available,2016-07-11 04:37:00,,4,Monday,Late Night
75,Airport,,No Cars Available,2016-07-11 04:40:00,,4,Monday,Late Night
79,City,,No Cars Available,2016-07-11 04:43:00,,4,Monday,Late Night
83,City,,No Cars Available,2016-07-11 04:44:00,,4,Monday,Late Night
78,City,,No Cars Available,2016-07-11 04:45:00,,4,Monday,Late Night
104,City,,No Cars Available,2016-07-11 05:00:00,,5,Monday,Early Morning
103,City,,No Cars Available,2016-07-11 05:02:00,,5,Monday,Early Morning
131,City,,No Cars Available,2016-07-11 05:10:00,,5,Monday,Early Morning
124,City,,No Cars Available,2016-07-11 05:12:00,,5,Monday,Early Morning
117,City,,No Cars Available,2016-07-11 05:13:00,,5,Monday,Early Morning
137,City,,No Cars Available,2016-07-11 05:17:00,,5,Monday,Early Morning
136,City,,No Cars Available,2016-07-11 05:19:00,,5,Monday,Early Morning
135,City,,No Cars Available,2016-07-11 05:20:00,,5,Monday,Early Morning
138,City,,No Cars Available,2016-07-11 05:20:00,,5,Monday,Early Morning
154,City,,No Cars Available,2016-07-11 05:31:00,,5,Monday,Early Morning
153,City,,No Cars Available,2016-07-11 05:33:00,,5,Monday,Early Morning
171,City,,No Cars Available,2016-07-11 05:39:00,,5,Monday,Early Morning
167,City,,No Cars Available,2016-07-11 05:40:00,,5,Monday,Early Morning
159,City,,No Cars Available,2016-07-11 05:43:00,,5,Monday,Early Morning
178,City,,No Cars Available,2016-07-11 05:47:00,,5,Monday,Early Morning
179,City,,No Cars Available,2016-07-11 05:49:00,,5,Monday,Early Morning
190,City,,No Cars Available,2016-07-11 05:53:00,,5,Monday,Early Morning
189,City,,No Cars Available,2016-07-11 05:58:00,,5,Monday,Early Morning
208,Airport,,No Cars Available,2016-07-11 06:05:00,,6,Monday,Early Morning
194,City,,No Cars Available,2016-07-11 06:05:00,,6,Monday,Early Morning
207,City,,No Cars Available,2016-07-11 06:06:00,,6,Monday,Early Morning
199,City,,No Cars Available,2016-07-11 06:07:00,,6,Monday,Early Morning
203,City,,No Cars Available,2016-07-11 06:07:00,,6,Monday,Early Morning
221,City,,No Cars Available,2016-07-11 06:16:00,,6,Monday,Early Morning
226,City,,No Cars Available,2016-07-11 06:21:00,,6,Monday,Early Morning
228,City,,No Cars Available,2016-07-11 06:24:00,,6,Monday,Early Morning
231,City,,No Cars Available,2016-07-11 06:26:00,,6,Monday,Early Morning
230,City,,No Cars Available,2016-07-11 06:27:00,,6,Monday,Early Morning
254,City,,No Cars Available,2016-07-11 06:40:00,,6,Monday,Early Morning
263,City,,No Cars Available,2016-07-11 06:44:00,,6,Monday,Early Morning
255,City,,No Cars Available,2016-07-11 06:44:00,,6,Monday,Early Morning
259,City,,No Cars Available,2016-07-11 06:46:00,,6,Monday,Early Morning
266,City,,No Cars Available,2016-07-11 06:47:00,,6,Monday,Early Morning
274,City,,No Cars Available,2016-07-11 06:50:00,,6,Monday,Early Morning
272,City,,No Cars Available,2016-07-11 06:50:00,,6,Monday,Early Morning
287,City,,No Cars Available,2016-07-11 07:05:00,,7,Monday,Early Morning
288,City,,No Cars Available,2016-07-11 07:05:00,,7,Monday,Early Morning
300,City,,No Cars Available,2016-07-11 07:13:00,,7,Monday,Early Morning
331,City,,No Cars Available,2016-07-11 07:47:00,,7,Monday,Early Morning
337,City,,No Cars Available,2016-07-11 07:50:00,,7,Monday,Early Morning
342,City,,No Cars Available,2016-07-11 07:51:00,,7,Monday,Early Morning
349,City,,No Cars Available,2016-07-11 07:51:00,,7,Monday,Early Morning
344,City,,No Cars Available,2016-07-11 07:52:00,,7,Monday,Early Morning
348,City,,No Cars Available,2016-07-11 07:54:00,,7,Monday,Early Morning
359,City,,No Cars Available,2016-07-11 07:58:00,,7,Monday,Early Morning
367,City,,No Cars Available,2016-07-11 08:03:00,,8,Monday,Early Morning
356,City,,No Cars Available,2016-07-11 08:03:00,,8,Monday,Early Morning
369,City,,No Cars Available,2016-07-11 08:04:00,,8,Monday,Early Morning
364,City,,No Cars Available,2016-07-11 08:05:00,,8,Monday,Early Morning
372,City,,No Cars Available,2016-07-11 08:07:00,,8,Monday,Early Morning
365,City,,No Cars Available,2016-07-11 08:07:00,,8,Monday,Early Morning
390,City,,No Cars Available,2016-07-11 08:17:00,,8,Monday,Early Morning
388,City,,No Cars Available,2016-07-11 08:21:00,,8,Monday,Early Morning
385,City,,No Cars Available,2016-07-11 08:21:00,,8,Monday,Early Morning
396,City,,No Cars Available,2016-07-11 08:29:00,,8,Monday,Early Morning
413,City,,No Cars Available,2016-07-11 08:37:00,,8,Monday,Early Morning
408,City,,No Cars Available,2016-07-11 08:37:00,,8,Monday,Early Morning
416,City,,No Cars Available,2016-07-11 08:39:00,,8,Monday,Early Morning
435,City,,No Cars Available,2016-07-11 08:55:00,,8,Monday,Early Morning
440,City,,No Cars Available,2016-07-11 09:08:00,,9,Monday,Early Morning
434,City,,No Cars Available,2016-07-11 09:09:00,,9,Monday,Early Morning
456,City,,No Cars Available,2016-07-11 09:13:00,,9,Monday,Early Morning
453,City,,No Cars Available,2016-07-11 09:13:00,,9,Monday,Early Morning
442,City,,No Cars Available,2016-07-11 09:15:00,,9,Monday,Early Morning
478,City,,No Cars Available,2016-07-11 09:16:00,,9,Monday,Early Morning
452,City,,No Cars Available,2016-07-11 09:16:00,,9,Monday,Early Morning
460,City,,No Cars Available,2016-07-11 09:21:00,,9,Monday,Early Morning
473,Airport,,No Cars Available,2016-07-11 09:22:00,,9,Monday,Early Morning
472,City,,No Cars Available,2016-07-11 09:25:00,,9,Monday,Early Morning
496,City,,No Cars Available,2016-07-11 09:29:00,,9,Monday,Early Morning
487,City,,No Cars Available,2016-07-11 09:31:00,,9,Monday,Early Morning
498,City,,No Cars Available,2016-07-11 09:35:00,,9,Monday,Early Morning
503,City,,No Cars Available,2016-07-11 09:37:00,,9,Monday,Early Morning
502,City,,No Cars Available,2016-07-11 09:40:00,,9,Monday,Early Morning
509,City,,No Cars Available,2016-07-11 09:42:00,,9,Monday,Early Morning
506,City,,No Cars Available,2016-07-11 09:43:00,,9,Monday,Early Morning
522,City,,No Cars Available,2016-07-11 09:48:00,,9,Monday,Early Morning
516,City,,No Cars Available,2016-07-11 09:49:00,,9,Monday,Early Morning
524,City,,No Cars Available,2016-07-11 09:50:00,,9,Monday,Early Morning
527,City,,No Cars Available,2016-07-11 09:52:00,,9,Monday,Early Morning
530,City,,No Cars Available,2016-07-11 09:57:00,,9,Monday,Early Morning
539,City,,No Cars Available,2016-07-11 09:59:00,,9,Monday,Early Morning
541,City,,No Cars Available,2016-07-11 10:03:00,,10,Monday,Day
548,City,,No Cars Available,2016-07-11 10:04:00,,10,Monday,Day
563,Airport,,No Cars Available,2016-07-11 10:17:00,,10,Monday,Day
562,Airport,,No Cars Available,2016-07-11 10:18:00,,10,Monday,Day
566,City,,No Cars Available,2016-07-11 10:20:00,,10,Monday,Day
567,Airport,,No Cars Available,2016-07-11 10:21:00,,10,Monday,Day
576,City,,No Cars Available,2016-07-11 10:58:00,,10,Monday,Day
581,Airport,,No Cars Available,2016-07-11 11:00:00,,11,Monday,Day
587,City,,No Cars Available,2016-07-11 11:17:00,,11,Monday,Day
593,City,,No Cars Available,2016-07-11 11:22:00,,11,Monday,Day
594,Airport,,No Cars Available,2016-07-11 11:31:00,,11,Monday,Day
601,City,,No Cars Available,2016-07-11 11:40:00,,11,Monday,Day
606,City,,No Cars Available,2016-07-11 11:42:00,,11,Monday,Day
611,Airport,,No Cars Available,2016-07-11 11:53:00,,11,Monday,Day
613,City,,No Cars Available,2016-07-11 11:56:00,,11,Monday,Day
617,Airport,,No Cars Available,2016-07-11 11:57:00,,11,Monday,Day
624,City,,No Cars Available,2016-07-11 12:06:00,,12,Monday,Day
633,City,,No Cars Available,2016-07-11 12:26:00,,12,Monday,Day
646,Airport,,No Cars Available,2016-07-11 12:37:00,,12,Monday,Day
654,Airport,,No Cars Available,2016-07-11 12:45:00,,12,Monday,Day
655,City,,No Cars Available,2016-07-11 12:53:00,,12,Monday,Day
658,City,,No Cars Available,2016-07-11 12:54:00,,12,Monday,Day
659,City,,No Cars Available,2016-07-11 12:55:00,,12,Monday,Day
667,City,,No Cars Available,2016-07-11 13:01:00,,13,Monday,Day
665,Airport,,No Cars Available,2016-07-11 13:04:00,,13,Monday,Day
668,City,,No Cars Available,2016-07-11 13:06:00,,13,Monday,Day
674,City,,No Cars Available,2016-07-11 13:15:00,,13,Monday,Day
670,Airport,,No Cars Available,2016-07-11 13:18:00,,13,Monday,Day
673,Airport,,No Cars Available,2016-07-11 13:24:00,,13,Monday,Day
678,Airport,,No Cars Available,2016-07-11 13:33:00,,13,Monday,Day
690,Airport,,No Cars Available,2016-07-11 13:41:00,,13,Monday,Day
685,City,,No Cars Available,2016-07-11 13:43:00,,13,Monday,Day
691,City,,No Cars Available,2016-07-11 13:46:00,,13,Monday,Day
695,City,,No Cars Available,2016-07-11 13:54:00,,13,Monday,Day
696,City,,No Cars Available,2016-07-11 14:01:00,,14,Monday,Day
705,Airport,,No Cars Available,2016-07-11 14:12:00,,14,Monday,Day
713,City,,No Cars Available,2016-07-11 14:41:00,,14,Monday,Day
716,City,,No Cars Available,2016-07-11 14:52:00,,14,Monday,Day
722,Airport,,No Cars Available,2016-07-11 14:57:00,,14,Monday,Day
731,City,,No Cars Available,2016-07-11 15:11:00,,15,Monday,Day
730,Airport,,No Cars Available,2016-07-11 15:14:00,,15,Monday,Day
734,City,,No Cars Available,2016-07-11 15:22:00,,15,Monday,Day
755,Airport,,No Cars Available,2016-07-11 16:03:00,,16,Monday,Day
762,City,,No Cars Available,2016-07-11 16:12:00,,16,Monday,Day
765,Airport,,No Cars Available,2016-07-11 16:16:00,,16,Monday,Day
764,City,,No Cars Available,2016-07-11 16:21:00,,16,Monday,Day
767,City,,No Cars Available,2016-07-11 16:24:00,,16,Monday,Day
768,Airport,,No Cars Available,2016-07-11 16:26:00,,16,Monday,Day
770,Airport,,No Cars Available,2016-07-11 16:27:00,,16,Monday,Day
776,City,,No Cars Available,2016-07-11 16:34:00,,16,Monday,Day
783,City,,No Cars Available,2016-07-11 16:48:00,,16,Monday,Day
787,Airport,,No Cars Available,2016-07-11 16:50:00,,16,Monday,Day
786,Airport,,No Cars Available,2016-07-11 16:50:00,,16,Monday,Day
795,Airport,,No Cars Available,2016-07-11 17:09:00,,17,Monday,Evening
796,Airport,,No Cars Available,2016-07-11 17:11:00,,17,Monday,Evening
803,Airport,,No Cars Available,2016-07-11 17:14:00,,17,Monday,Evening
802,Airport,,No Cars Available,2016-07-11 17:15:00,,17,Monday,Evening
806,Airport,,No Cars Available,2016-07-11 17:15:00,,17,Monday,Evening
798,Airport,,No Cars Available,2016-07-11 17:17:00,,17,Monday,Evening
804,Airport,,No Cars Available,2016-07-11 17:18:00,,17,Monday,Evening
808,Airport,,No Cars Available,2016-07-11 17:19:00,,17,Monday,Evening
810,Airport,,No Cars Available,2016-07-11 17:20:00,,17,Monday,Evening
807,Airport,,No Cars Available,2016-07-11 17:20:00,,17,Monday,Evening
814,Airport,,No Cars Available,2016-07-11 17:21:00,,17,Monday,Evening
820,Airport,,No Cars Available,2016-07-11 17:21:00,,17,Monday,Evening
811,Airport,,No Cars Available,2016-07-11 17:23:00,,17,Monday,Evening
813,Airport,,No Cars Available,2016-07-11 17:23:00,,17,Monday,Evening
809,Airport,,No Cars Available,2016-07-11 17:24:00,,17,Monday,Evening
816,Airport,,No Cars Available,2016-07-11 17:24:00,,17,Monday,Evening
815,Airport,,No Cars Available,2016-07-11 17:25:00,,17,Monday,Evening
812,Airport,,No Cars Available,2016-07-11 17:28:00,,17,Monday,Evening
823,Airport,,No Cars Available,2016-07-11 17:28:00,,17,Monday,Evening
818,Airport,,No Cars Available,2016-07-11 17:31:00,,17,Monday,Evening
822,Airport,,No Cars Available,2016-07-11 17:33:00,,17,Monday,Evening
830,Airport,,No Cars Available,2016-07-11 17:34:00,,17,Monday,Evening
824,Airport,,No Cars Available,2016-07-11 17:34:00,,17,Monday,Evening
827,Airport,,No Cars Available,2016-07-11 17:35:00,,17,Monday,Evening
829,Airport,,No Cars Available,2016-07-11 17:35:00,,17,Monday,Evening
825,Airport,,No Cars Available,2016-07-11 17:36:00,,17,Monday,Evening
841,Airport,,No Cars Available,2016-07-11 17:39:00,,17,Monday,Evening
836,Airport,,No Cars Available,2016-07-11 17:40:00,,17,Monday,Evening
842,Airport,,No Cars Available,2016-07-11 17:40:00,,17,Monday,Evening
837,City,,No Cars Available,2016-07-11 17:41:00,,17,Monday,Evening
835,Airport,,No Cars Available,2016-07-11 17:42:00,,17,Monday,Evening
839,Airport,,No Cars Available,2016-07-11 17:44:00,,17,Monday,Evening
849,Airport,,No Cars Available,2016-07-11 17:45:00,,17,Monday,Evening
854,Airport,,No Cars Available,2016-07-11 17:48:00,,17,Monday,Evening
851,Airport,,No Cars Available,2016-07-11 17:48:00,,17,Monday,Evening
850,Airport,,No Cars Available,2016-07-11 17:50:00,,17,Monday,Evening
862,Airport,,No Cars Available,2016-07-11 17:51:00,,17,Monday,Evening
861,Airport,,No Cars Available,2016-07-11 17:53:00,,17,Monday,Evening
858,Airport,,No Cars Available,2016-07-11 17:56:00,,17,Monday,Evening
875,Airport,,No Cars Available,2016-07-11 17:57:00,,17,Monday,Evening
873,Airport,,No Cars Available,2016-07-11 17:57:00,,17,Monday,Evening
869,Airport,,No Cars Available,2016-07-11 17:58:00,,17,Monday,Evening
868,Airport,,No Cars Available,2016-07-11 17:58:00,,17,Monday,Evening
864,Airport,,No Cars Available,2016-07-11 17:59:00,,17,Monday,Evening
866,Airport,,No Cars Available,2016-07-11 18:00:00,,18,Monday,Evening
880,Airport,,No Cars Available,2016-07-11 18:01:00,,18,Monday,Evening
877,Airport,,No Cars Available,2016-07-11 18:02:00,,18,Monday,Evening
879,Airport,,No Cars Available,2016-07-11 18:02:00,,18,Monday,Evening
874,Airport,,No Cars Available,2016-07-11 18:04:00,,18,Monday,Evening
881,Airport,,No Cars Available,2016-07-11 18:05:00,,18,Monday,Evening
886,Airport,,No Cars Available,2016-07-11 18:05:00,,18,Monday,Evening
894,Airport,,No Cars Available,2016-07-11 18:07:00,,18,Monday,Evening
890,Airport,,No Cars Available,2016-07-11 18:07:00,,18,Monday,Evening
883,Airport,,No Cars Available,2016-07-11 18:07:00,,18,Monday,Evening
888,Airport,,No Cars Available,2016-07-11 18:09:00,,18,Monday,Evening
885,Airport,,No Cars Available,2016-07-11 18:09:00,,18,Monday,Evening
895,Airport,,No Cars Available,2016-07-11 18:10:00,,18,Monday,Evening
882,Airport,,No Cars Available,2016-07-11 18:10:00,,18,Monday,Evening
889,Airport,,No Cars Available,2016-07-11 18:11:00,,18,Monday,Evening
893,Airport,,No Cars Available,2016-07-11 18:11:00,,18,Monday,Evening
896,City,,No Cars Available,2016-07-11 18:11:00,,18,Monday,Evening
892,Airport,,No Cars Available,2016-07-11 18:12:00,,18,Monday,Evening
906,Airport,,No Cars Available,2016-07-11 18:12:00,,18,Monday,Evening
897,Airport,,No Cars Available,2016-07-11 18:13:00,,18,Monday,Evening
902,Airport,,No Cars Available,2016-07-11 18:13:00,,18,Monday,Evening
901,Airport,,No Cars Available,2016-07-11 18:14:00,,18,Monday,Evening
922,Airport,,No Cars Available,2016-07-11 18:16:00,,18,Monday,Evening
905,Airport,,No Cars Available,2016-07-11 18:17:00,,18,Monday,Evening
908,Airport,,No Cars Available,2016-07-11 18:17:00,,18,Monday,Evening
915,Airport,,No Cars Available,2016-07-11 18:18:00,,18,Monday,Evening
920,Airport,,No Cars Available,2016-07-11 18:19:00,,18,Monday,Evening
911,Airport,,No Cars Available,2016-07-11 18:21:00,,18,Monday,Evening
916,Airport,,No Cars Available,2016-07-11 18:21:00,,18,Monday,Evening
907,Airport,,No Cars Available,2016-07-11 18:21:00,,18,Monday,Evening
925,Airport,,No Cars Available,2016-07-11 18:22:00,,18,Monday,Evening
935,Airport,,No Cars Available,2016-07-11 18:22:00,,18,Monday,Evening
912,Airport,,No Cars Available,2016-07-11 18:23:00,,18,Monday,Evening
921,Airport,,No Cars Available,2016-07-11 18:24:00,,18,Monday,Evening
931,Airport,,No Cars Available,2016-07-11 18:27:00,,18,Monday,Evening
917,Airport,,No Cars Available,2016-07-11 18:28:00,,18,Monday,Evening
937,Airport,,No Cars Available,2016-07-11 18:29:00,,18,Monday,Evening
934,Airport,,No Cars Available,2016-07-11 18:29:00,,18,Monday,Evening
933,Airport,,No Cars Available,2016-07-11 18:29:00,,18,Monday,Evening
924,Airport,,No Cars Available,2016-07-11 18:30:00,,18,Monday,Evening
942,Airport,,No Cars Available,2016-07-11 18:30:00,,18,Monday,Evening
938,Airport,,No Cars Available,2016-07-11 18:31:00,,18,Monday,Evening
940,Airport,,No Cars Available,2016-07-11 18:32:00,,18,Monday,Evening
953,Airport,,No Cars Available,2016-07-11 18:35:00,,18,Monday,Evening
941,Airport,,No Cars Available,2016-07-11 18:35:00,,18,Monday,Evening
946,Airport,,No Cars Available,2016-07-11 18:36:00,,18,Monday,Evening
950,Airport,,No Cars Available,2016-07-11 18:36:00,,18,Monday,Evening
948,Airport,,No Cars Available,2016-07-11 18:37:00,,18,Monday,Evening
945,Airport,,No Cars Available,2016-07-11 18:38:00,,18,Monday,Evening
955,Airport,,No Cars Available,2016-07-11 18:40:00,,18,Monday,Evening
956,Airport,,No Cars Available,2016-07-11 18:40:00,,18,Monday,Evening
949,Airport,,No Cars Available,2016-07-11 18:41:00,,18,Monday,Evening
958,Airport,,No Cars Available,2016-07-11 18:42:00,,18,Monday,Evening
957,Airport,,No Cars Available,2016-07-11 18:42:00,,18,Monday,Evening
959,Airport,,No Cars Available,2016-07-11 18:43:00,,18,Monday,Evening
961,Airport,,No Cars Available,2016-07-11 18:46:00,,18,Monday,Evening
964,Airport,,No Cars Available,2016-07-11 18:46:00,,18,Monday,Evening
966,Airport,,No Cars Available,2016-07-11 18:48:00,,18,Monday,Evening
970,Airport,,No Cars Available,2016-07-11 18:49:00,,18,Monday,Evening
968,Airport,,No Cars Available,2016-07-11 18:49:00,,18,Monday,Evening
971,Airport,,No Cars Available,2016-07-11 18:49:00,,18,Monday,Evening
965,Airport,,No Cars Available,2016-07-11 18:50:00,,18,Monday,Evening
962,Airport,,No Cars Available,2016-07-11 18:51:00,,18,Monday,Evening
973,Airport,,No Cars Available,2016-07-11 18:54:00,,18,Monday,Evening
969,Airport,,No Cars Available,2016-07-11 18:55:00,,18,Monday,Evening
989,Airport,,No Cars Available,2016-07-11 18:57:00,,18,Monday,Evening
974,Airport,,No Cars Available,2016-07-11 18:58:00,,18,Monday,Evening
983,Airport,,No Cars Available,2016-07-11 18:58:00,,18,Monday,Evening
985,City,,No Cars Available,2016-07-11 18:58:00,,18,Monday,Evening
987,Airport,,No Cars Available,2016-07-11 18:59:00,,18,Monday,Evening
979,Airport,,No Cars Available,2016-07-11 19:00:00,,19,Monday,Evening
982,Airport,,No Cars Available,2016-07-11 19:01:00,,19,Monday,Evening
977,Airport,,No Cars Available,2016-07-11 19:01:00,,19,Monday,Evening
986,Airport,,No Cars Available,2016-07-11 19:01:00,,19,Monday,Evening
991,Airport,,No Cars Available,2016-07-11 19:02:00,,19,Monday,Evening
978,Airport,,No Cars Available,2016-07-11 19:02:00,,19,Monday,Evening
984,Airport,,No Cars Available,2016-07-11 19:02:00,,19,Monday,Evening
994,Airport,,No Cars Available,2016-07-11 19:02:00,,19,Monday,Evening
988,Airport,,No Cars Available,2016-07-11 19:02:00,,19,Monday,Evening
1000,Airport,,No Cars Available,2016-07-11 19:02:00,,19,Monday,Evening
990,Airport,,No Cars Available,2016-07-11 19:03:00,,19,Monday,Evening
1001,Airport,,No Cars Available,2016-07-11 19:05:00,,19,Monday,Evening
997,Airport,,No Cars Available,2016-07-11 19:05:00,,19,Monday,Evening
996,Airport,,No Cars Available,2016-07-11 19:10:00,,19,Monday,Evening
1009,Airport,,No Cars Available,2016-07-11 19:11:00,,19,Monday,Evening
1004,Airport,,No Cars Available,2016-07-11 19:11:00,,19,Monday,Evening
1003,Airport,,No Cars Available,2016-07-11 19:12:00,,19,Monday,Evening
1016,Airport,,No Cars Available,2016-07-11 19:15:00,,19,Monday,Evening
1013,Airport,,No Cars Available,2016-07-11 19:15:00,,19,Monday,Evening
1029,Airport,,No Cars Available,2016-07-11 19:16:00,,19,Monday,Evening
1017,Airport,,No Cars Available,2016-07-11 19:17:00,,19,Monday,Evening
1028,Airport,,No Cars Available,2016-07-11 19:17:00,,19,Monday,Evening
1018,Airport,,No Cars Available,2016-07-11 19:17:00,,19,Monday,Evening
1023,Airport,,No Cars Available,2016-07-11 19:18:00,,19,Monday,Evening
1025,Airport,,No Cars Available,2016-07-11 19:19:00,,19,Monday,Evening
1026,Airport,,No Cars Available,2016-07-11 19:19:00,,19,Monday,Evening
1021,Airport,,No Cars Available,2016-07-11 19:20:00,,19,Monday,Evening
1019,Airport,,No Cars Available,2016-07-11 19:22:00,,19,Monday,Evening
1022,Airport,,No Cars Available,2016-07-11 19:22:00,,19,Monday,Evening
1031,Airport,,No Cars Available,2016-07-11 19:24:00,,19,Monday,Evening
1032,Airport,,No Cars Available,2016-07-11 19:24:00,,19,Monday,Evening
1035,Airport,,No Cars Available,2016-07-11 19:29:00,,19,Monday,Evening
1033,Airport,,No Cars Available,2016-07-11 19:30:00,,19,Monday,Evening
1037,Airport,,No Cars Available,2016-07-11 19:31:00,,19,Monday,Evening
1042,Airport,,No Cars Available,2016-07-11 19:33:00,,19,Monday,Evening
1036,Airport,,No Cars Available,2016-07-11 19:33:00,,19,Monday,Evening
1041,Airport,,No Cars Available,2016-07-11 19:34:00,,19,Monday,Evening
